"","ID","number_of_total_atoms","atoms_10","atoms_20","atoms_30","atoms_40","atoms_60","atoms_80","spacegroup","Spacegroup_12","Spacegroup_33","Spacegroup_167","Spacegroup_194","Spacegroup_206","Spacegroup_227","percent_atom_al","percent_atom_ga","percent_atom_in","lattice_vector_1_ang","lattice_vector_2_ang","lattice_vector_3_ang","lattice_angle_alpha_degree","lattice_angle_beta_degree","lattice_angle_gamma_degree","formation_energy_ev_natom_log_y_plus_1","bandgap_energy_ev_log_y_plus_1","Aluminum","Gallium","Indium"
"331",331,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.5938,0.4062,0,6.1935,6.1934,23.6522,90.0189,89.998,120.0021,0.20089794236689,1.38035173866421,1,1,0
"332",332,40,0,0,0,1,0,0,33,0,1,0,0,0,0,0.9375,0,0.0625,4.9377,8.4791,9.1113,90.0058,90.0023,90.0011,0.102376066616867,1.56483795706507,1,0,1
"333",333,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.3125,0.3438,0.3438,6.536,6.5357,24.3056,90.0114,90.0047,119.9932,0.245687515749104,0.827415801364979,1,1,1
"334",334,60,0,0,0,0,1,0,167,0,0,1,0,0,0,0.6667,0,0.3333,10.1349,5.0672,13.6668,89.9903,90.0102,120.0016,0.182321556793955,1.33560614679237,1,0,1
"335",335,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.3333,0.6667,0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0626930693384234,1.45189481820384,1,1,0
"336",336,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.375,0.25,0.375,10.38,6.0136,14.8105,91.0081,91.1703,30.3381,0.343731538302803,0.204490662815,1,1,1
"337",337,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0.1875,0.0938,0.7188,10.954,9.3288,9.9543,90.001,89.998,90.0003,0.242161557149972,0.741556319767633,1,1,1
"338",338,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0.25,0.6875,0.0625,10.1969,8.7532,9.3736,89.9992,90.0018,90.0016,0.101924619721925,1.21621753074237,1,1,1
"339",339,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0,0.5,0.5,5.319,5.3184,14.1862,89.9999,89.9995,120.0005,0.143407463294729,0.879668240417654,0,1,1
"340",340,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.4688,0,0.5312,9.6783,9.6779,9.6782,90.001,90.0017,89.9993,0.238859407754213,0.95873700653691,1,0,1
"341",341,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0,0.0312,0.9688,10.2626,10.2626,10.2629,90.0005,90.0005,89.9992,0.0113355096637457,0.658866246583071,0,1,1
"342",342,40,0,0,0,1,0,0,33,0,1,0,0,0,0,0,0.125,0.875,5.6075,9.5347,10.1584,89.9996,89.9963,90.0001,0.155635291531449,0.56769732984253,0,1,1
"343",343,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.2812,0.1562,0.5625,6.7077,6.7073,24.6107,90.0142,90.0034,119.9901,0.3019547317385,0.600812569357149,1,1,1
"344",344,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.4062,0.5938,0,9.2335,9.2331,9.2329,90.0048,90.0047,89.9952,0.100569054921695,1.41037703163585,1,1,0
"345",345,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.5938,0,0.4062,9.5151,9.5146,9.5149,90.0012,90.0021,89.9993,0.234360406519375,1.1891230910756,1,0,1
"346",346,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.4688,0.3438,0.1875,9.3735,9.3731,9.3732,90.0032,90.0035,89.9969,0.180403050971324,1.25800634081836,1,1,1
"347",347,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.6875,0,0.3125,5.9807,5.9793,14.5967,90.0786,88.085,120.0477,0.313642174121313,1.04840612244079,1,0,1
"348",348,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0.25,0.1875,0.5625,10.7515,9.1728,9.7978,90.0011,89.9991,90.0003,0.176722578393473,0.866554119964326,1,1,1
"349",349,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.4375,0.375,0.1875,5.9567,5.9559,14.2821,90.0049,89.998,119.9987,0.422912021711885,0.672893451532677,1,1,1
"350",350,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.5938,0.4062,0,6.1935,6.1934,23.6522,90.0189,89.998,120.0021,0.196635291433414,1.37186576780109,1,1,0
"351",351,40,0,0,0,1,0,0,33,0,1,0,0,0,0,0.25,0.1875,0.5625,5.3757,9.1728,9.7978,90.0011,89.9991,90.0003,0.192519381770401,0.860608874446876,1,1,1
"352",352,60,0,0,0,0,1,0,167,0,0,1,0,0,0,0,0.0833,0.9167,11.0701,5.5345,14.6534,89.9979,89.9993,120.0011,0.095946341047209,0.682490600371417,0,1,1
"353",353,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.375,0.1562,0.4688,24.4081,6.3248,6.2812,89.9998,105.0586,90.0001,0.232935453776679,0.901339517420943,1,1,1
"354",354,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0,0.6667,0.3333,5.2326,5.232,13.9994,90.0004,89.9997,120.0003,0.132080340357208,0.990767207550684,0,1,1
"355",355,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0.4688,0.4688,0.0625,10.0946,8.666,9.2902,90.0014,90.002,90.0015,0.0925791812930932,1.34383039430063,1,1,1
"356",356,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.375,0.2812,0.3438,9.5513,9.551,9.5511,90.0025,90.0028,89.9974,0.197456444378225,1.13648594109619,1,1,1
"357",357,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.25,0.375,0.375,24.5628,6.3078,6.2103,89.9999,104.7775,90.0001,0.159308782484882,0.963517770236837,1,1,1
"358",358,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.0625,0.0312,0.9062,10.181,10.181,10.1813,90.0006,90.0007,89.9991,0.0656004570839489,0.65419843042137,1,1,1
"359",359,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.3125,0.625,0.0625,10.1235,5.8607,14.1734,90.1617,90.1902,30.2696,0.235151170438487,1.10810046654042,1,1,1
"360",360,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.5833,0,0.4167,5.1313,5.131,13.8018,89.9916,90.0086,120.0016,0.233252285462498,1.17776229030585,1,0,1
"361",361,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.5,0.5,0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0586461954327334,1.54566709653544,1,1,0
"362",362,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0.2188,0.1562,0.625,10.8354,9.2377,9.8628,90.001,89.9987,90.0003,0.180736968663716,0.844107060910886,1,1,1
"363",363,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.3333,0.4167,0.25,5.1068,5.1064,13.7396,89.9955,90.0052,120.0008,0.150658876285113,1.26276987483439,1,1,1
"364",364,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.5938,0.0625,0.3438,6.4484,6.448,24.0941,90.0147,90.0124,119.9961,0.326638327562193,0.963326977875584,1,1,1
"365",365,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.4688,0.25,0.2812,24.3602,6.1931,6.0694,89.9997,104.6073,90.0001,0.147902629923495,1.1665512716763,1,1,1
"366",366,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.4688,0.5312,0,9.2073,9.2069,9.2068,90.0045,90.0046,89.9956,0.102737077451112,1.45025459007877,1,1,0
"367",367,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.75,0.25,0,4.8741,4.8738,13.2515,89.9879,90.0131,120.0014,0.0368139731227164,1.70053924746437,1,1,0
"368",368,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0.8438,0.1562,24.8804,6.2565,6.037,90.0002,104.1052,90.0001,0.0206845911928326,1.0030920868107,0,1,1
"369",369,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0.0312,0.0312,0.9375,11.2697,9.5747,10.1995,90.0001,89.9959,90.0003,0.189628131976393,0.502107733146268,1,1,1
"370",370,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.4375,0.4062,0.1562,9.3589,9.3586,9.3585,90.0035,90.0037,89.9965,0.158199614673545,1.28185009224642,1,1,1
"371",371,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0.5938,0.3438,0.0625,10.0362,8.6162,9.2424,90.0026,90.0021,90.0014,0.106519843377673,1.40268430909949,1,1,1
"372",372,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.5938,0.4062,0,9.1549,9.1544,9.1544,90.004,90.0043,89.9965,0.0996643231129453,1.52499051835648,1,1,0
"373",373,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.4062,0.3125,0.2812,24.4252,6.2109,6.0822,89.9997,104.5856,90.0001,0.110736041594666,1.13661431080112,1,1,1
"374",374,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.4167,0.5833,0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0685927914656117,1.48568710499793,1,1,0
"375",375,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.8125,0,0.1875,5.8514,5.8514,14.3053,90.0049,89.9913,120.0011,0.306822715979165,1.03400265389091,1,0,1
"376",376,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.3125,0.2812,0.4062,6.5822,6.5819,24.3861,90.012,90.0049,119.9923,0.271476468104848,0.611611692577427,1,1,1
"377",377,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.6562,0.0938,0.25,9.3504,9.3498,9.3501,90.002,90.0028,89.9986,0.217769134976755,1.32747280031155,1,1,1
"378",378,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.4375,0.125,0.4375,10.4181,6.0314,14.718,86.8722,86.3895,30.2765,0.300993086511453,0.697985457200195,1,1,1
"379",379,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.875,0,0.125,9.6432,5.6469,14.3422,99.4149,101.0447,31.371,0.312472241259,1.0254320911266,1,0,1
"380",380,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0.375,0.0938,0.5312,10.6584,9.0967,9.7236,90.0022,89.9996,90.0005,0.252469316696036,0.895189661966101,1,1,1
"381",381,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0.5,0.4375,0.0625,10.08,8.6535,9.2782,90.0017,90.002,90.0015,0.10741839676727,1.32290184972889,1,1,1
"382",382,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.3438,0.3438,0.3125,24.4819,6.2462,6.127,89.9998,104.6466,90.0001,0.118493894047789,1.06842795749079,1,1,1
"383",383,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.375,0.4375,0.1875,6.4006,6.4004,24.0576,90.0131,90.0039,119.9961,0.218010399202462,1.01029096316135,1,1,1
"384",384,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.75,0,0.25,5.8872,5.8869,14.3978,89.9955,90.0055,119.9949,0.393999629998886,0.542149857008017,1,0,1
"385",385,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.375,0.1875,0.4375,24.4164,6.3073,6.2491,89.9998,104.98,90.0001,0.162713910487746,0.992955432809567,1,1,1
"386",386,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.4375,0,0.5625,9.7191,9.7187,9.7191,90.0009,90.0016,89.9993,0.216722983511287,1.00305541176989,1,0,1
"387",387,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.5,0.5,0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0613772796749033,1.55149095247925,1,1,0
"388",388,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.2812,0.7188,0,9.2858,9.2856,9.2853,90.0053,90.0049,89.9943,0.0788111804242898,1.36246262786655,1,1,0
"389",389,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.3125,0.6875,0,9.2727,9.2725,9.2722,90.0052,90.0048,89.9946,0.083881483980702,1.37753107544973,1,1,0
"390",390,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.3333,0.25,0.4167,5.1932,5.1928,13.9265,89.9954,90.0047,120.0011,0.160501896654029,1.15035048407252,1,1,1
"391",391,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.2188,0.3125,0.4688,24.5706,6.3692,6.313,90,105.0057,90.0001,0.159990736308941,0.903934709664571,1,1,1
"392",392,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.4688,0.2812,0.25,9.4289,9.4286,9.4286,90.0028,90.0031,89.9973,0.189876281198064,1.23186030781283,1,1,1
"393",393,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.3333,0.0833,0.5833,5.2796,5.2792,14.1134,89.995,90.0044,120.0013,0.178731787943397,1.02997649627797,1,1,1
"394",394,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.6875,0,0.3125,10.2489,5.913,14.3852,93.2588,93.7297,29.9407,0.376516786152272,0.963479614676613,1,0,1
"395",395,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.375,0.625,0,9.2466,9.2463,9.246,90.0049,90.0047,89.995,0.0847087279269542,1.41757498115292,1,1,0
"396",396,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.5,0.3125,0.1875,10.1381,5.8715,14.4592,90.8395,90.9743,30.3072,0.321576124099337,0.968123880514172,1,1,1
"397",397,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0.0938,0.6562,0.25,10.4779,8.9728,9.5924,89.9984,90.0006,90.0008,0.157943478065955,0.956126640371354,1,1,1
"398",398,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.4688,0.3438,0.1875,9.3735,9.3731,9.3732,90.0032,90.0035,89.9969,0.173617116163808,1.28221080757657,1,1,1
"399",399,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.125,0.5625,0.3125,10.4233,6.0396,14.8827,91.0488,91.2192,30.3538,0.298251023801015,0.460458216402204,1,1,1
"400",400,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.5312,0.4688,0,9.1811,9.1807,9.1806,90.0043,90.0045,89.9961,0.100569054921695,1.47875958879198,1,1,0
"401",401,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.1562,0.1562,0.6875,24.5778,6.5094,6.5508,90.0001,105.5161,90,0.262210406478112,0.697985457200195,1,1,1
"402",402,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.5833,0.4167,0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0539198419894303,1.59600813532238,1,1,0
"403",403,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.2188,0.1562,0.625,6.774,6.7735,24.7382,90.0138,90.0002,119.9889,0.300400844859556,0.451712359273484,1,1,1
"404",404,40,0,0,0,1,0,0,33,0,1,0,0,0,0,0.1875,0.375,0.4375,5.321,9.0928,9.7156,90,89.9997,90.0004,0.211151938461832,0.882237444549271,1,1,1
"405",405,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.0312,0.5,0.4688,24.7655,6.4225,6.3512,90.0002,104.9427,90.0001,0.175045147823178,0.716033284346646,1,1,1
"406",406,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0.1875,0.2188,0.5938,10.8154,9.2239,9.8482,90.0006,89.9988,90.0003,0.230952978205692,0.780287715874946,1,1,1
"407",407,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.625,0.0625,0.3125,10.2193,5.915,14.4051,87.8481,87.5185,30.2551,0.264362267130164,0.69279711929565,1,1,1
"408",408,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.0938,0,0.9062,10.1679,10.1679,10.1682,90.0005,90.0006,89.9993,0.0782564979657673,0.681782850480896,1,0,1
"409",409,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.625,0.375,0,9.8961,5.7293,14.1081,90.6626,90.7688,30.275,0.199670195128568,1.24938584385243,1,1,0
"410",410,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.875,0,0.125,5.8004,5.8001,13.9365,90.0048,89.9942,119.9996,0.290503089638483,1.30040962196272,1,0,1
"411",411,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.4167,0.5833,0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0663493805415339,1.49496937774555,1,1,0
"412",412,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.375,0.2812,0.3438,24.4411,6.2548,6.1527,89.9998,104.7393,90.0001,0.100026314067124,1.08522305154909,1,1,1
"413",413,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.5312,0.25,0.2188,9.375,9.3746,9.3747,90.0027,90.0032,89.9976,0.188055088641715,1.27225742506253,1,1,1
"414",414,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.3438,0.6562,0,6.2719,6.2719,23.8401,90.0156,90.0003,119.9989,0.207339319769242,1.23372576247528,1,1,0
"415",415,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.6667,0,0.3333,5.0674,5.0672,13.6668,89.9903,90.0102,120.0016,0.158882325060192,1.37315846172675,1,0,1
"416",416,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.4062,0,0.5938,24.3427,6.3858,6.4035,89.9998,105.3761,90.0001,0.131729770677894,1.04401529746489,1,0,1
"417",417,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0.4062,0.5938,24.765,6.5014,6.486,90.0003,105.241,90,0.0465972853767823,0.797777429638028,0,1,1
"418",418,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.1875,0.5,0.3125,10.3967,6.0239,14.8421,91.0284,91.1952,30.3483,0.299808252249622,0.168476149971902,1,1,1
"419",419,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0,0.4167,0.5833,5.3622,5.3617,14.2797,89.9996,89.9994,120.0006,0.161523434156671,0.78754785598143,0,1,1
"420",420,40,0,0,0,1,0,0,33,0,1,0,0,0,0,0.8125,0,0.1875,5.0363,8.6338,9.265,90.0051,90.0019,90.0009,0.156918275071419,1.42897063540033,1,0,1
"421",421,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.6667,0.0833,0.25,5.0243,5.024,13.5733,89.9901,90.0106,120.0015,0.155635291531449,1.45135618281184,1,1,1
"422",422,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0,0.25,0.75,11.0764,9.4298,10.0524,89.9992,89.9972,90,0.10228579354075,0.699576468324849,0,1,1
"423",423,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.125,0.4688,0.4062,6.6429,6.6426,24.5273,90.0041,90.0011,119.9904,0.267275262674118,0.583722863278656,1,1,1
"424",424,20,0,1,0,0,0,0,12,1,0,0,0,0,0,0.125,0.875,0,12.3959,3.0668,5.8516,90,103.7028,90.0001,0.0208804775793551,1.17276073619317,1,1,0
"425",425,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0,0.7812,0.2188,9.5976,9.5976,9.5972,90.0048,90.0041,89.994,0.124427578375052,0.993622074810479,0,1,1
"426",426,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0.6875,0.25,0.0625,9.9924,8.5788,9.2067,90.0035,90.0021,90.0014,0.108675016625656,1.4613322579025,1,1,1
"427",427,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.6875,0,0.3125,5.9686,5.9679,14.2944,90.007,89.9946,119.9997,0.429767400631129,0.259359755447192,1,0,1
"428",428,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.0938,0.5,0.4062,24.717,6.3698,6.2742,90.0001,104.8049,90.0001,0.171429115627531,0.789502268802708,1,1,1
"429",429,20,0,1,0,0,0,0,12,1,0,0,0,0,0,0.375,0.625,0,12.2659,3.0312,5.8004,89.9997,103.7911,90.0002,0.0431552703139276,1.30787325460688,1,1,0
"430",430,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.0312,0.0312,0.9375,10.2218,10.2218,10.2221,90.0006,90.0006,89.9992,0.0393168623769504,0.649299780779669,1,1,1
"431",431,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.4375,0.25,0.3125,24.3844,6.2195,6.1079,89.9997,104.6791,90.0001,0.190289726443131,1.04577394165211,1,1,1
"432",432,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.5,0.3125,0.1875,5.946,5.9452,14.0743,90.0162,90.0019,120.0028,0.326998934828731,0.851901532920805,1,1,1
"433",433,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.3125,0.375,0.3125,10.3436,5.9924,14.761,90.9873,91.1468,30.3373,0.30961478245133,0.811463407377988,1,1,1
"434",434,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.5833,0.3333,0.0833,4.9585,4.9582,13.428,89.9912,90.0099,120.0012,0.0983963218561933,1.52766370658242,1,1,1
"435",435,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.1562,0.125,0.7188,6.8634,6.8629,24.9061,90.0145,89.9956,119.9874,0.279826296486197,0.548525950948816,1,1,1
"436",436,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.2812,0.2812,0.4375,24.5138,6.3339,6.2682,89.9999,104.9481,90.0001,0.107328577752525,1.01225524301158,1,1,1
"437",437,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.4375,0.4375,0.125,6.3346,6.3344,23.9303,90.0151,90.0028,119.9979,0.307190538839824,0.99124977033961,1,1,1
"438",438,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.3333,0.6667,0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0752929840354313,1.4240235779299,1,1,0
"439",439,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.625,0.1875,0.1875,9.8219,5.7031,14.0841,91.085,91.2584,30.5595,0.260208095451026,0.98492087091498,1,1,1
"440",440,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.0938,0.2812,0.625,24.6593,6.4922,6.4991,90.0002,105.3472,90,0.226657370614006,0.59949562447849,1,1,1
"441",441,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.2188,0.7812,0,6.3125,6.3125,23.9342,90.0106,90.0028,119.9972,0.169151882745312,1.17745427576513,1,1,0
"442",442,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.4375,0.5625,0,5.8423,5.8414,13.8814,90.0188,89.9992,120.004,0.177476505130755,0.763792020129277,1,1,0
"443",443,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.1562,0,0.8438,10.0863,10.0862,10.0865,90.0005,90.0008,89.9993,0.107867370869007,0.719155999740996,1,0,1
"444",444,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.875,0.125,0,9.8046,5.6614,13.84,91.7885,91.7567,30.1664,0.102376066616867,1.54438726017977,1,1,0
"445",445,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.3438,0.25,0.4062,24.4571,6.2987,6.2233,89.9998,104.8899,90.0001,0.156234222030636,0.989392483672214,1,1,1
"446",446,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.25,0.4688,0.2812,6.5099,6.5097,24.2723,90.0089,90.0037,119.9933,0.249902320614901,0.921119056730796,1,1,1
"447",447,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.625,0,0.375,6.0246,6.0239,14.4137,90.0076,89.9949,119.9998,0.310348242950692,1.08593223551074,1,0,1
"448",448,60,0,0,0,0,1,0,167,0,0,1,0,0,0,0,0.5,0.5,10.6379,5.3184,14.1862,89.9999,89.9995,120.0005,0.146348896335137,0.840920424849379,0,1,1
"449",449,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.4375,0.25,0.3125,9.4974,9.4971,9.4972,90.0025,90.0029,89.9976,0.203267321309417,1.18753849786251,1,1,1
"450",450,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.625,0.375,0,6.184,6.1838,23.6287,90.0186,89.998,120.0025,0.22314355131421,1.35977069817953,1,1,0
"451",451,80,0,0,0,0,0,1,194,0,0,0,1,0,0,0.4062,0.2188,0.375,6.5294,6.5291,24.2753,90.0139,90.0072,119.9937,0.266892458244225,0.919684964942171,1,1,1
"452",452,20,0,1,0,0,0,0,12,1,0,0,0,0,0,0.125,0.625,0.25,12.3629,3.1367,6.1075,90.0001,104.4048,90.0001,0.210666029803097,0.891301075170549,1,1,1
"453",453,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.4062,0.2812,0.3125,24.4169,6.2284,6.1143,89.9997,104.6682,90.0001,0.112167296870748,1.15417313077333,1,1,1
"454",454,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0,0.375,0.625,9.9578,9.9578,9.9578,90.0023,90.002,89.9968,0.111094047505587,0.756497496060707,0,1,1
"455",455,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0.25,0.1875,0.5625,10.7515,9.1728,9.7978,90.0011,89.9991,90.0003,0.232301489098975,0.843203776766625,1,1,1
"456",456,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.4167,0.5833,0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0661622022536688,1.50004706366174,1,1,0
"457",457,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.3125,0.3438,0.3438,24.5061,6.2726,6.1655,89.9999,104.7178,90.0001,0.143234168085908,1.00430160919687,1,1,1
"458",458,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.6562,0,0.3438,9.4335,9.433,9.4333,90.0014,90.0023,89.9993,0.238150383420732,1.22023977678981,1,0,1
"459",459,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0,0.625,0.375,9.7361,9.7362,9.7359,90.0038,90.0033,89.9951,0.134705702852291,0.88364356554191,0,1,1
"460",460,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.4375,0.4062,0.1562,24.4257,6.1321,5.9476,89.9997,104.2574,90.0002,0.095946341047209,1.21455659786558,1,1,1
"461",461,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.4062,0.5938,0,9.2335,9.2331,9.2329,90.0048,90.0047,89.9952,0.100569054921695,1.41213265862601,1,1,0
"462",462,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0.25,0.1875,0.5625,10.7515,9.1728,9.7978,90.0011,89.9991,90.0003,0.171092074842406,0.834125773819517,1,1,1
"463",463,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.875,0.125,0,24.0124,5.9202,5.6981,89.9991,103.9713,90.0002,0.0197045832743354,1.57788532392099,1,1,0
"464",464,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.8125,0.1562,0.0312,9.091,9.0903,9.0905,90.0029,90.0038,89.9983,0.113596506582541,1.60817711796668,1,1,1
"465",465,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.3125,0.375,0.3125,10.4186,6.0097,14.6198,93.4134,93.91,29.9183,0.294905917541101,0.876551484305138,1,1,1
"466",466,30,0,0,1,0,0,0,167,0,0,1,0,0,0,0.25,0.1667,0.5833,5.3002,5.2998,14.155,89.9962,90.0031,120.0011,0.174961202387662,1.02140721775914,1,1,1
"467",467,80,0,0,0,0,0,1,12,1,0,0,0,0,0,0.25,0.4375,0.3125,24.5793,6.2729,6.1461,89.9999,104.6144,90.0001,0.0917584252395407,1.03261492616096,1,1,1
"468",468,40,0,0,0,1,0,0,227,0,0,0,0,0,1,0.125,0.5625,0.3125,10.4753,6.0466,14.5562,83.4579,82.443,30.4837,0.25742902928076,0.622724716263399,1,1,1
"469",469,80,0,0,0,0,0,1,206,0,0,0,0,1,0,0.5625,0.3438,0.0938,9.2511,9.2507,9.2507,90.0035,90.0038,89.9969,0.147643841912562,1.41356900325477,1,1,1
"470",470,80,0,0,0,0,0,1,33,0,1,0,0,0,0,0.9375,0.0312,0.0312,9.8408,8.4529,9.0847,90.0056,90.0023,90.0012,0.0812112554248232,1.65756118761583,1,1,1
