,total_atoms,10,20,30,40,60,80,space,S12,S33,S167,S194,S206,S227,AL,GA,IN,vec1ang,vec2ang,vec3ang,alpha,beta,gamma,bandgap_energy_ev_log_y_plus_1,Al_C,GA_C,IN_C
423,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-1.78448671,-0.118699172,-0.360287385,2.421691233,3.948411168,2.202588336,0.086473801,0.064457282,1.856613576,0.583722863,0,0,0
424,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,-1.78448671,1.78448671,-3.663561646,3.505497892,1.701698421,1.428175475,0.086473548,0.064509585,0.773012798,1.172760736,0,1,0
425,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.663561646,1.192231899,-1.192231899,3.040453797,5.528329393,1.727395538,0.086473844,0.064457312,0.772829763,0.993622075,0,1,0
426,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,0.745168365,-1.033015006,-2.384335743,3.111765762,5.002754807,1.703671619,0.086473764,0.064457292,0.773051807,1.461332258,1,0,0
427,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.745168365,-3.663561646,-0.745168365,2.252131588,3.560009662,1.942837928,0.08647398,0.064457216,1.857007679,0.259359755,1,0,0
428,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-2.049429894,0,-0.360287385,4.918851455,3.792865273,1.472620831,0.086473554,0.064510574,0.773012798,0.789502269,0,0,0
429,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,-0.484245986,0.484245986,-3.663561646,3.485741852,1.676218168,1.422518805,0.086473529,0.064509671,0.773015799,1.307873255,0,1,0
430,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.850799592,-2.850799592,2.384335743,3.152235998,5.842043193,1.762953766,0.086473585,0.064457276,0.772985792,0.649299781,0,0,1
431,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.238625915,-1.033015006,-0.745168365,4.88869511,3.706314385,1.45559048,0.086473529,0.06451047,0.773012798,1.045773942,0,0,0
432,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0,-0.745168365,-1.366876275,2.246204768,3.546719584,1.93484197,0.086474547,0.06445729,1.857139054,0.851901533,0,0,0
433,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.745168365,-0.484245986,-0.745168365,3.173447442,3.574336573,1.959291158,0.086530498,0.064467759,-0.342328943,0.811463407,0,0,0
434,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,0.319223494,-0.656016573,-2.152101598,1.968944911,2.952988829,1.910428875,0.086473005,0.064457371,1.857071247,1.527663707,1,0,0
435,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-1.561789607,-1.78448671,0.885013195,2.474329807,4.072627244,2.209461929,0.086474442,0.064457226,1.856486454,0.548525951,0,0,1
436,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.885013195,-0.885013195,-0.238625915,4.900464062,3.772248315,1.472016238,0.086473542,0.064510691,0.773012798,1.012255243,0,0,0
437,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.238625915,-0.238625915,-1.78448671,2.345849827,3.772535699,2.191481501,0.086474479,0.064457299,1.856931398,0.99124977,0,0,0
438,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.656016573,0.656016573,-3.663561646,1.974564643,2.964488136,1.911644776,0.086473252,0.064457332,1.857041582,1.424023578,0,1,0
439,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.484245986,-1.366876275,-1.366876275,3.081232735,3.404015231,1.935201308,0.086535724,0.064468668,-0.340512792,0.984920871,1,0,0
440,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-2.049429894,-0.885013195,0.484245986,4.913641793,3.862897901,1.494775291,0.08647356,0.064511001,0.773009797,0.599495624,0,0,1
441,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-1.192231899,1.192231899,-3.663561646,2.340307759,3.759941865,2.191555178,0.086474202,0.064457299,1.856901734,1.177454276,0,1,0
442,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.238625915,0.238625915,-3.663561646,2.218790907,3.485752983,1.927704547,0.086474707,0.064457262,1.857189911,0.76379202,0,1,0
443,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-1.561789607,-3.663561646,1.561789607,3.128414775,5.774392881,1.755472824,0.086473579,0.064457279,0.772988792,0.719156,0,0,1
444,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,1.78448671,-1.78448671,-3.663561646,3.078112506,3.379253538,1.926156553,0.086571356,0.064472509,-0.343714979,1.54438726,1,0,0
445,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.61196976,-1.033015006,-0.360287385,4.895312937,3.751999292,1.467468785,0.086473536,0.064510644,0.773012798,0.989392484,0,0,0
446,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-1.033015006,-0.118699172,-0.885013195,2.389304272,3.872878234,2.197886009,0.086474097,0.064457308,1.856736464,0.921119057,0,0,0
447,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.484245986,-3.663561646,-0.484245986,2.266745325,3.592731096,1.947107908,0.086474017,0.064457219,1.857011917,1.085932236,1,0,0
448,436.8185506,0,0,0,0,1,0,167,0,0,1,0,0,0,-3.663561646,0,0,3.223937289,3.173450232,1.938926537,0.086473542,0.064457265,1.857041582,0.840920425,0,0,0
449,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.238625915,-1.033015006,-0.745168365,3.022005636,5.477255144,1.721436714,0.086473702,0.0644573,0.772937782,1.187538498,0,0,0
450,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,0.484245986,-0.484245986,-3.663561646,2.307791965,3.685664565,2.185737875,0.086474694,0.06445725,1.85712634,1.359770698,1,0,0
451,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.360287385,-1.192231899,-0.484245986,2.394083598,3.883932745,2.197941688,0.086474405,0.064457343,1.856753415,0.919684965,0,0,0
452,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,-1.78448671,0.484245986,-1.033015006,3.500497669,1.751471983,1.455548821,0.086473554,0.064510235,0.773012798,0.891301075,0,1,0
453,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.360287385,-0.885013195,-0.745168365,4.891655387,3.711456837,1.456256567,0.086473529,0.064510461,0.773012798,1.154173131,0,0,0
454,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.663561646,-0.484245986,0.484245986,3.105601396,5.710082681,1.74825534,0.08647369,0.064457291,0.772913777,0.756497496,0,0,1
455,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-1.033015006,-1.366876275,0.238625915,3.24314628,5.311326308,1.739118247,0.086473616,0.064457261,0.773018799,0.843203777,0,0,1
456,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.319223494,0.319223494,-3.663561646,1.968373034,2.951751574,1.910031874,0.086473165,0.064457346,1.857050057,1.500047064,0,1,0
457,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.745168365,-0.61196976,-0.61196976,4.899765051,3.73696318,1.461554078,0.086473542,0.064510502,0.773012798,1.004301609,0,0,0
458,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,0.61196976,-3.663561646,-0.61196976,3.010164428,5.444594746,1.717587801,0.086473634,0.064457294,0.772988792,1.220239777,1,0,0
459,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.663561646,0.484245986,-0.484245986,3.065717146,5.598503762,1.735533161,0.086473782,0.064457304,0.772862768,0.883643566,0,1,0
460,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.238625915,-0.360287385,-1.561789607,4.892456431,3.655696397,1.438616821,0.086473529,0.064510105,0.773015799,1.214556598,0,0,0
461,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.360287385,0.360287385,-3.663561646,2.972709627,5.342310451,1.705302416,0.086473844,0.064457318,0.772865769,1.412132659,0,1,0
462,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-1.033015006,-1.366876275,0.238625915,3.24314628,5.311326308,1.739118247,0.086473616,0.064457261,0.773018799,0.834125774,0,0,1
463,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,1.78448671,-1.78448671,-3.663561646,4.854598707,3.532065306,1.411027278,0.086473492,0.064509843,0.773015799,1.577885324,1,0,0
464,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,1.366876275,-1.561789607,-2.850799592,2.945650174,5.268835873,1.696368287,0.086473727,0.064457309,0.772958786,1.608177118,1,0,0
465,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.745168365,-0.484245986,-0.745168365,3.18641565,3.584442543,1.954381543,0.086641742,0.064485683,-0.345710416,0.876551484,0,0,0
466,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,-1.033015006,-1.493713537,0.319223494,2.069222452,3.162178082,1.937791736,0.086473313,0.064457302,1.857067009,1.021407218,0,0,1
467,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-1.033015006,-0.238625915,-0.745168365,4.906403545,3.737136115,1.459553311,0.086473542,0.064510416,0.773012798,1.032614926,0,0,0
468,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-1.78448671,0.238625915,-0.745168365,3.196173219,3.605968943,1.952150729,0.085806154,0.064286944,-0.34113413,0.622724716,0,1,0
469,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,0.238625915,-0.61196976,-2.049429894,2.97602993,5.351342459,1.706407066,0.086473764,0.064457309,0.772916778,1.413569003,1,0,0
470,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,2.384335743,-2.850799592,-2.850799592,3.084636833,4.936539428,1.696000695,0.086473893,0.064457294,0.773045806,1.657561188,1,0,0
471,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-3.663561646,0.360287385,-0.360287385,2.431721389,3.971960838,2.204309999,0.086473332,0.064457267,1.856554252,0.843461941,0,1,0
472,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.118699172,-1.033015006,-0.885013195,2.372207178,3.833194303,2.194817782,0.086474436,0.064457342,1.856838168,0.767233724,0,0,0
473,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-3.663561646,0.118699172,-0.118699172,2.442758068,3.997950211,2.205772943,0.086473406,0.064457248,1.85652459,0.770524802,0,1,0
474,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.049429894,-1.78448671,1.192231899,3.123249946,5.759789502,1.753839841,0.086473616,0.064457283,0.772964787,0.745217673,0,0,1
475,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-2.850799592,0.885013195,-1.033015006,2.401293553,3.900837333,2.20019137,0.086473363,0.064457308,1.856647476,0.943983717,0,1,0
476,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-3.663561646,-0.885013195,0.885013195,4.920204292,3.907945189,1.505793232,0.086473566,0.064511143,0.773009797,0.698632111,0,0,1
477,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-1.78448671,0.360287385,-0.885013195,2.399291875,3.896172372,2.199628419,0.086473727,0.064457301,1.856677139,0.913005341,0,1,0
478,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.484245986,-1.366876275,-0.238625915,2.296823695,3.660454612,1.94807882,0.08647451,0.064457317,1.857092437,0.209531324,0,0,0
479,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.118699172,-1.033015006,-0.885013195,2.372207178,3.833194303,2.194817782,0.086474436,0.064457342,1.856838168,0.983014364,0,0,0
480,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.61196976,-0.484245986,-0.885013195,3.024148801,5.48315853,1.722125961,0.086473739,0.064457303,0.772910777,1.144382023,0,0,0
481,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,0.656016573,-0.656016573,-3.663561646,1.949651271,2.913446194,1.905143686,0.086472893,0.064457389,1.857071247,1.642466416,1,0,0
482,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,2.384335743,-2.850799592,-2.850799592,3.084636833,4.936539428,1.696000695,0.086473893,0.064457294,0.773045806,1.662182154,1,0,0
483,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-1.78448671,1.561789607,-2.850799592,4.924844356,3.666660636,1.43167957,0.086473548,0.064509674,0.773012798,1.12499453,0,1,0
484,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,0.484245986,-2.384335743,-0.745168365,3.165684815,5.125419655,1.718149995,0.086473789,0.064457283,0.773033803,1.253191448,1,0,0
485,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,-1.493713537,-0.656016573,0,2.062771024,3.148465829,1.935897095,0.0864734,0.064457291,1.857054295,0.990655814,0,0,0
486,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,0.238625915,-1.366876275,-1.033015006,3.001994483,5.422239361,1.71492462,0.086473696,0.064457301,0.772949784,1.290058753,1,0,0
487,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-1.78448671,-1.561789607,0.885013195,3.111089534,5.725481547,1.749993173,0.086473628,0.064457285,0.772958786,0.792177704,0,0,1
488,24.25669816,1,0,0,0,0,0,194,0,0,0,1,0,0,-1.033015006,0,-1.033015006,1.367970487,1.826743017,1.856027162,0.086474091,0.064457308,1.856757652,1.100610291,0,0,0
489,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,0,-0.238625915,-2.384335743,4.888795353,3.614824719,1.426767123,0.086473523,0.064509884,0.773015799,1.324711468,0,0,0
490,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-1.366876275,1.192231899,-2.850799592,4.918986766,3.656334805,1.430280797,0.086473542,0.064509695,0.773012798,1.186134646,0,1,0
491,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,0.238625915,-3.663561646,-0.238625915,3.032793901,5.506902928,1.724938042,0.086473622,0.064457291,0.772988792,1.16667584,1,0,0
492,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,0.484245986,-0.885013195,-2.049429894,3.123090577,5.029546844,1.706797401,0.086473733,0.064457291,0.773048807,1.410035302,1,0,0
493,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-3.663561646,0.238625915,-0.238625915,2.437246824,3.984962209,2.205042216,0.086473363,0.064457258,1.85654154,0.863480498,0,1,0
494,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,1.033015006,-3.663561646,-1.033015006,2.987313659,5.381992331,1.710117269,0.086473647,0.064457297,0.772988792,1.364074314,1,0,0
495,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.484245986,0.484245986,-3.663561646,2.97518144,5.349084941,1.706115647,0.08647385,0.064457318,0.772859768,1.418882551,0,1,0
496,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,2.384335743,-2.384335743,-3.663561646,2.182225412,3.405498016,1.917794035,0.086474202,0.064457283,1.85716872,1.135040645,1,0,0
497,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-3.663561646,-0.360287385,0.360287385,4.92317837,3.86814571,1.493511276,0.086473566,0.064510921,0.773009797,0.797732396,0,0,1
498,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-2.049429894,-2.850799592,1.78448671,3.312821085,5.477356945,1.757476657,0.086473579,0.064457236,0.773018799,0.643956936,0,0,1
499,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.885013195,-0.61196976,-0.484245986,2.403780828,3.906523943,2.19968383,0.086474202,0.064457313,1.856698326,0.686927881,0,0,0
500,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,0.484245986,-0.484245986,-3.663561646,3.465858902,1.650719932,1.416799375,0.086473511,0.064509757,0.773015799,1.427844091,1,0,0
501,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,1.366876275,-3.663561646,-1.366876275,3.068418916,3.378124007,1.930738837,0.086529501,0.06446756,-0.340848282,1.369936295,1,0,0
502,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,0,0,-3.663561646,1.962162094,2.938999121,1.908408815,0.086473072,0.064457361,1.857058533,1.549050762,0,0,0
503,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,1.493713537,-2.152101598,-2.152101598,1.950228563,2.914688114,1.905549286,0.086472733,0.064457413,1.857092437,1.676760056,1,0,0
504,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-2.384335743,-0.238625915,0,2.44328449,3.999135408,2.205647626,0.086473702,0.06445725,1.85654154,0.561157456,0,0,0
505,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,-0.484245986,0.484245986,-3.663561646,3.485741852,1.676218168,1.422518805,0.086473529,0.064509671,0.773015799,1.299182979,0,1,0
506,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,-3.663561646,-0.484245986,0.484245986,3.502847504,1.838046361,1.496612549,0.086473566,0.064510978,0.773009797,0.635835814,0,0,1
507,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.745168365,-0.885013195,-0.360287385,4.898266616,3.757064724,1.468119476,0.086473542,0.064510635,0.773012798,0.907653538,0,0,0
508,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.484245986,-1.033015006,-0.484245986,4.893111669,3.736790242,1.463536739,0.086473536,0.064510587,0.773012798,1.067190419,0,0,0
509,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.745168365,-2.384335743,0.484245986,2.445986353,4.005454587,2.205149555,0.086474596,0.064457314,1.856583914,0.607916036,0,0,1
510,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,0.745168365,-0.745168365,-3.663561646,3.099385172,4.975231406,1.700348591,0.086473745,0.064457294,0.773057809,1.533161437,1,0,0
511,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,0.118699172,-1.033015006,-1.192231899,2.999271023,5.414780618,1.714029368,0.086473715,0.064457303,0.772937782,1.284095509,1,0,0
512,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.384335743,-2.850799592,2.049429894,3.145088308,5.821716705,1.760715971,0.086473585,0.064457277,0.772982791,0.675034125,0,0,1
513,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,-0.484245986,-3.663561646,0.484245986,3.473138106,1.800561363,1.489251998,0.086473542,0.064511071,0.773012798,0.985518242,0,0,1
514,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.360287385,-3.663561646,0.360287385,2.433380514,3.975749578,2.203130215,0.086474664,0.06445736,1.856634764,0.736254562,0,0,1
515,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,0.885013195,-1.033015006,-2.850799592,3.102977568,4.982432297,1.701264665,0.08647377,0.064457293,0.773051807,1.51547882,1,0,0
516,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.049429894,-3.663561646,2.049429894,3.142788783,5.815185128,1.759995084,0.086473579,0.064457276,0.772988792,0.724984937,0,0,1
517,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,1.033015006,-1.033015006,-3.663561646,2.945344548,5.268062252,1.696273249,0.086473758,0.064457312,0.772937782,1.626491667,1,0,0
518,228.027526,0,0,0,1,0,0,33,0,1,0,0,0,0,-1.78448671,-2.384335743,1.366876275,2.137732587,5.444288718,1.753867758,0.086473585,0.064457241,0.773018799,0.650813628,0,0,1
519,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-3.663561646,-1.033015006,1.033015006,2.359679152,3.799691608,1.990126203,0.086474417,0.064392988,1.855723802,0.353750672,0,0,1
520,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,0.885013195,-1.78448671,-1.561789607,3.127601882,5.037454746,1.707867567,0.086473801,0.06445729,0.773039804,1.357843445,1,0,0
521,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-3.663561646,-0.745168365,0.745168365,2.480993447,4.088496841,2.210852126,0.086473832,0.064457173,1.856435606,0.677627369,0,0,1
522,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.484245986,-0.118699172,-1.561789607,3.001155399,5.419991887,1.714638574,0.086473782,0.064457309,0.772892773,1.262883016,0,0,0
523,228.027526,0,0,0,1,0,0,33,0,1,0,0,0,0,-3.663561646,0,0,2.097451825,5.33558441,1.741557645,0.086473443,0.064457259,0.773012798,0.852839619,0,0,0
524,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.049429894,-2.384335743,1.561789607,3.133039434,5.787485121,1.756928019,0.086473597,0.06445728,0.77297679,0.744220451,0,0,1
525,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,0.745168365,-2.049429894,-1.192231899,2.987032231,5.381224245,1.710025033,0.086473678,0.0644573,0.772967788,1.370164979,1,0,0
526,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.61196976,-0.61196976,-0.745168365,2.387585998,3.868887068,2.197321299,0.086474294,0.064457322,1.85676189,0.889207263,0,0,0
527,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-3.663561646,-0.745168365,0.745168365,2.350303041,3.782877018,1.987529893,0.086473492,0.064457215,1.857067009,0.399111634,0,0,1
528,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-3.663561646,0,0,4.925402478,3.838168941,1.484110437,0.086473566,0.064510741,0.773009797,0.817574759,0,0,0
529,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,0,-3.663561646,0,2.409573225,3.919934056,2.199615488,0.086474584,0.064457396,1.856719514,0.672280988,0,0,0
530,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,2.384335743,-2.384335743,-3.663561646,3.089150047,3.391849029,1.927088285,0.086505794,0.064463249,-0.346966913,1.263731169,1,0,0
531,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,0.118699172,-2.850799592,-0.238625915,3.197220613,5.199262775,1.72663715,0.086473758,0.064457275,0.773027801,1.065744685,1,0,0
532,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-1.192231899,1.033015006,-2.850799592,2.346100257,3.773225394,2.19231375,0.086474158,0.064457301,1.856880545,1.150572028,0,1,0
533,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,0,-3.663561646,0,2.038908777,3.098320663,1.929767013,0.086473103,0.064457342,1.857083961,1.180622291,0,0,0
534,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.484245986,-2.384335743,-0.745168365,2.255480908,3.567730838,1.953036091,0.08647526,0.064457149,1.857054295,0.8639864,1,0,0
535,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,0.360287385,-0.360287385,-3.663561646,2.957823256,5.301859621,1.700398834,0.086473795,0.064457314,0.772904775,1.530502924,1,0,0
536,436.8185506,0,0,0,0,1,0,167,0,0,1,0,0,0,-3.663561646,0.484245986,-0.484245986,3.201834004,3.134128022,1.933806208,0.086473566,0.064457267,1.857033106,0.929285927,0,1,0
537,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.238625915,-0.238625915,-3.663561646,3.109041879,3.423927603,1.937175746,0.086648661,0.064481142,-0.34404368,1.392500066,1,0,0
538,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,0.118699172,-1.78448671,-0.61196976,2.37887513,3.848569149,2.195442489,0.086474467,0.064457375,1.856825455,0.849937231,1,0,0
539,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.118699172,-0.61196976,-1.366876275,3.154246799,5.103228469,1.715338158,0.086473665,0.064457286,0.773039804,1.203872799,0,0,0
540,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,-1.033015006,0,-1.033015006,3.490619393,1.73882903,1.452885974,0.086473542,0.064510273,0.773012798,1.020182169,0,0,0
541,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,1.033015006,-3.663561646,-1.033015006,3.129916128,3.488167238,1.946159679,0.086520083,0.064465877,-0.342705374,0.990061504,1,0,0
542,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-3.663561646,0.238625915,-0.238625915,2.437246824,3.984962209,2.205042216,0.086473363,0.064457258,1.85654154,0.811951916,0,1,0
543,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-1.78448671,1.78448671,-3.663561646,3.151851129,3.48746068,1.952354673,0.086727022,0.064489946,-0.344399239,1.082686138,0,1,0
544,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,0.238625915,-1.78448671,-0.745168365,2.370772069,3.829876758,2.194250121,0.08647446,0.064457376,1.856859356,0.844966574,1,0,0
545,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-1.192231899,1.192231899,-3.663561646,4.916802989,3.641003517,1.4260615,0.086473542,0.064509618,0.773012798,1.216661955,0,1,0
546,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-1.033015006,1.033015006,-3.663561646,4.913867704,3.635888672,1.425354907,0.086473536,0.064509628,0.773012798,1.188635791,0,1,0
547,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-2.384335743,0.484245986,-0.745168365,2.295387704,3.657843633,1.964654397,0.0864743,0.064457102,1.856961063,0.660623989,0,1,0
548,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,1.033015006,-1.033015006,-3.663561646,1.943381391,2.900645545,1.903505482,0.086472801,0.064457403,1.857079723,1.700740071,1,0,0
549,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.745168365,-0.885013195,-0.360287385,2.406971024,3.913969473,2.199992131,0.086474288,0.06445732,1.856694089,0.824263158,0,0,0
550,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,0.360287385,-1.366876275,-1.192231899,3.150083436,5.090920846,1.714047656,0.086473745,0.064457286,0.773036804,1.259142575,1,0,0
551,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-3.663561646,-1.78448671,1.78448671,2.378036612,3.846684049,1.993665788,0.08647238,0.064457468,1.856630526,0.286906772,0,0,1
552,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-1.561789607,0.238625915,-0.885013195,3.197563922,5.208791926,1.72726528,0.086473492,0.064457275,0.773030802,0.945655341,0,1,0
553,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-1.192231899,-0.238625915,-0.61196976,4.908604029,3.752287158,1.463516233,0.086473548,0.064510476,0.773012798,0.994103262,0,0,0
554,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.885013195,-1.561789607,0.238625915,2.437294809,3.985018707,2.204113029,0.086474423,0.064457305,1.856600864,0.661450094,0,0,1
555,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,0.118699172,-0.885013195,-1.366876275,2.994095157,5.400619856,1.712337619,0.086473727,0.064457305,0.772931781,1.320875453,1,0,0
556,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.61196976,-0.360287385,-1.033015006,4.899065876,3.701516626,1.450882291,0.086473536,0.064510301,0.773012798,1.093499239,0,0,0
557,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,0.118699172,-0.360287385,-2.384335743,2.326856203,3.729063151,2.18862107,0.086474608,0.06445728,1.85702463,0.94008538,1,0,0
558,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.885013195,-0.745168365,-0.360287385,3.211290288,5.237292606,1.73070456,0.086473603,0.064457271,0.773024801,0.958123415,0,0,0
